id,borough,neighborhood,block,lot,easement,units,land_sqft,gross_sqft,year_built,sale_price
519,1,CHELSEA,693,1131, ,1, -  , -  ,2013,10948937
522,1,CHELSEA,693,1134, ,1, -  , -  ,2013,15887450
523,1,CHELSEA,693,1135, ,1, -  , -  ,2013,11560349
524,1,CHELSEA,693,1136, ,1, -  , -  ,2013,16466145
525,1,CHELSEA,693,1137, ,1, -  , -  ,2013,12829362
526,1,CHELSEA,693,1138, ,1, -  , -  ,2013,16905700
527,1,CHELSEA,693,1139, ,1, -  , -  ,2013,13443650
530,1,CHELSEA,693,1142, ,1, -  , -  ,2013,34623250
531,1,CHELSEA,693,1143, ,1, -  , -  ,2013, -  
532,1,CHELSEA,693,1143, ,1, -  , -  ,2013,33605000
533,1,CHELSEA,694,1031, ,1, -  , -  ,0,6300000
534,1,CHELSEA,695,1104, ,1, -  , -  ,2005,2800000
535,1,CHELSEA,695,1310, ,1, -  , -  ,2005,799000
536,1,CHELSEA,695,1317, ,1, -  , -  ,2005,1340000
537,1,CHELSEA,695,1419, ,1, -  , -  ,2005,1060000
538,1,CHELSEA,695,1420, ,1, -  , -  ,2005,1035000
540,1,CHELSEA,695,1450, ,1, -  , -  ,2005,1045000
541,1,CHELSEA,695,1454, ,1, -  , -  ,2005,1025000
542,1,CHELSEA,695,1464, ,1, -  , -  ,2005,740000
544,1,CHELSEA,695,1494, ,1, -  , -  ,2005,1210000
545,1,CHELSEA,695,1507, ,1, -  , -  ,2005, -  
546,1,CHELSEA,695,1514, ,1, -  , -  ,2005,995000
547,1,CHELSEA,695,1527, ,1, -  , -  ,2005,995000
549,1,CHELSEA,695,1569, ,1, -  , -  ,2005, -  
550,1,CHELSEA,695,1569, ,1, -  , -  ,2005,1020000
551,1,CHELSEA,695,1575, ,1, -  , -  ,2005,975000
552,1,CHELSEA,695,1585, ,1, -  , -  ,2005,1650000
553,1,CHELSEA,695,1590, ,1, -  , -  ,2005,1700000
555,1,CHELSEA,695,1596, ,1, -  , -  ,2005,1075000
556,1,CHELSEA,695,1602, ,1, -  , -  ,2005, -  
557,1,CHELSEA,695,1633, ,1, -  , -  ,2005,2900000
558,1,CHELSEA,695,1634, ,1, -  , -  ,2005,2875000
559,1,CHELSEA,695,1723, ,1, -  , -  ,2005,6000000
560,1,CHELSEA,695,1809, ,1, -  , -  ,2007,6500000
562,1,CHELSEA,695,1811, ,1, -  , -  ,2007,4225000
563,1,CHELSEA,696,1105, ,1, -  , -  ,2007,3750000
564,1,CHELSEA,699,1213, ,1, -  , -  ,2009,1199000
565,1,CHELSEA,699,1219, ,1, -  , -  ,2009,1255000
566,1,CHELSEA,699,1227, ,1, -  , -  ,2009, -  
567,1,CHELSEA,699,1231, ,1, -  , -  ,2009,1280000
568,1,CHELSEA,699,1249, ,1, -  , -  ,2009,1300000
569,1,CHELSEA,699,1255, ,1, -  , -  ,2009,1300000
570,1,CHELSEA,699,1261, ,1, -  , -  ,2009,1275000
571,1,CHELSEA,699,1276, ,1, -  , -  ,2009,2900000
572,1,CHELSEA,699,1290, ,1, -  , -  ,2009,2750000
573,1,CHELSEA,699,1306, ,0, -  , -  ,0,7165843
574,1,CHELSEA,699,1309, ,0, -  , -  ,0,4937073
575,1,CHELSEA,699,1311, ,0, -  , -  ,0,6033271
576,1,CHELSEA,699,1316, ,0, -  , -  ,0,6198750
577,1,CHELSEA,699,1317, ,0, -  , -  ,0,14504000
579,1,CHELSEA,699,1320, ,0, -  , -  ,0,5191483
580,1,CHELSEA,699,1321, ,0, -  , -  ,0,6398500
581,1,CHELSEA,699,1323, ,0, -  , -  ,0,9366308
582,1,CHELSEA,699,1324, ,0, -  , -  ,0,5070293
584,1,CHELSEA,699,1337, ,0, -  , -  ,0,10124043
585,1,CHELSEA,714,1015, ,1, -  , -  ,2006,1195000
586,1,CHELSEA,714,1040, ,1, -  , -  ,2006,1500000
587,1,CHELSEA,714,1070, ,1, -  , -  ,2006,2075000
589,1,CHELSEA,714,1082, ,1, -  , -  ,2006,4700000
591,1,CHELSEA,714,1121, ,1, -  , -  ,2006, -  
592,1,CHELSEA,714,1122, ,1, -  , -  ,2006, -  
593,1,CHELSEA,714,1122, ,1, -  , -  ,2006,4000000
594,1,CHELSEA,714,1127, ,1, -  , -  ,2006, -  
595,1,CHELSEA,714,1129, ,1, -  , -  ,2006,2175000
596,1,CHELSEA,714,1141, ,1, -  , -  ,2006,4500000
597,1,CHELSEA,716,1010, ,1, -  , -  ,1920,1180000
598,1,CHELSEA,716,1106, ,1, -  , -  ,0,1050000
599,1,CHELSEA,716,1127, ,1, -  , -  ,0,2735000
600,1,CHELSEA,716,1141, ,1, -  , -  ,0,3815000
601,1,CHELSEA,716,1201, ,1, -  , -  ,2007,3000000
602,1,CHELSEA,716,1226, ,1, -  , -  ,2007,1575000
603,1,CHELSEA,716,1228, ,1, -  , -  ,2007,2200000
604,1,CHELSEA,716,1405, ,1, -  , -  ,2008,2150000
605,1,CHELSEA,716,1406, ,1, -  , -  ,2008,2657500
606,1,CHELSEA,717,1002, ,1, -  , -  ,1920,2965000
607,1,CHELSEA,717,1003, ,1, -  , -  ,1920,2395000
608,1,CHELSEA,717,1027, ,1, -  , -  ,1920,1440000
609,1,CHELSEA,717,1028, ,1, -  , -  ,1920,1222000
610,1,CHELSEA,717,1034, ,1, -  , -  ,1920,1180000
611,1,CHELSEA,717,1134, ,1, -  , -  ,1987,775595
612,1,CHELSEA,717,1136, ,1, -  , -  ,1987,730000
614,1,CHELSEA,718,1201, ,1, -  , -  ,1931, -  
615,1,CHELSEA,718,1211, ,1, -  , -  ,1931,3375000
616,1,CHELSEA,718,1219, ,1, -  , -  ,1931,4250000
617,1,CHELSEA,720,1017, ,1, -  , -  ,1984,999000
618,1,CHELSEA,720,1106, ,1, -  , -  ,1900,10
619,1,CHELSEA,720,1109, ,1, -  , -  ,1900,925000
620,1,CHELSEA,722,1017, ,1, -  , -  ,0,975000
621,1,CHELSEA,722,1025, ,1, -  , -  ,0,1995000
623,1,CHELSEA,722,1068, ,1, -  , -  ,0,1495000
624,1,CHELSEA,722,1068, ,1, -  , -  ,0,1425000
625,1,CHELSEA,723,1001, ,1, -  , -  ,0,1750000
626,1,CHELSEA,723,1012, ,1, -  , -  ,0,2350000
627,1,CHELSEA,723,1026, ,1, -  , -  ,0,1950000
628,1,CHELSEA,723,1042, ,1, -  , -  ,0,2575000
630,1,CHELSEA,738,1120, ,1, -  , -  ,1920,3175000
632,1,CHELSEA,738,1311, ,1, -  , -  ,1960,2000000
633,1,CHELSEA,738,1314, ,1, -  , -  ,1960,2600000
634,1,CHELSEA,738,1315, ,1, -  , -  ,1960,2955000
636,1,CHELSEA,742,1016, ,1, -  , -  ,1950,968000
638,1,CHELSEA,742,1022, ,1, -  , -  ,1950,1145000
639,1,CHELSEA,742,1043, ,1, -  , -  ,1950,675000
640,1,CHELSEA,746,1115, ,1, -  , -  ,1983,1410000
641,1,CHELSEA,746,1117, ,1, -  , -  ,1983, -  
642,1,CHELSEA,746,1125, ,1, -  , -  ,1983,1440000
643,1,CHELSEA,746,1410, ,1, -  , -  ,0,1820000
644,1,CHELSEA,746,1515, ,1, -  , -  ,1948,388037
645,1,CHELSEA,746,1580, ,1, -  , -  ,1948,525000
646,1,CHELSEA,753,1122, ,1, -  , -  ,1925, -  
647,1,CHELSEA,753,1122, ,1, -  , -  ,1925,820000
648,1,CHELSEA,764,1206, ,1, -  , -  ,2009,1751390
649,1,CHELSEA,764,1207, ,1, -  , -  ,2009, -  
650,1,CHELSEA,766,1131, ,1, -  , -  ,1989,1750000
651,1,CHELSEA,766,1182, ,1, -  , -  ,1989,977500
652,1,CHELSEA,766,1207, ,1, -  , -  ,1989, -  
653,1,CHELSEA,766,1222, ,1, -  , -  ,1989,1300000
655,1,CHELSEA,767,1107, ,1, -  , -  ,0,1900000
656,1,CHELSEA,767,1110, ,1, -  , -  ,0,1
657,1,CHELSEA,767,1112, ,1, -  , -  ,0, -  
660,1,CHELSEA,767,1532, ,1, -  , -  ,1929,14750000
661,1,CHELSEA,767,1547, ,1, -  , -  ,1929,10000000
662,1,CHELSEA,767,1550, ,1, -  , -  ,1929,17500000
664,1,CHELSEA,768,1029, ,1, -  , -  ,1939,900000
665,1,CHELSEA,768,1043, ,1, -  , -  ,1939,935000
666,1,CHELSEA,768,1063, ,1, -  , -  ,1939,975000
667,1,CHELSEA,768,1147, ,1, -  , -  ,0,250000
668,1,CHELSEA,768,1406, ,1, -  , -  ,2004, -  
669,1,CHELSEA,769,1305, ,1, -  , -  ,0, -  
670,1,CHELSEA,769,1315, ,1, -  , -  ,0,3025000
671,1,CHELSEA,769,1336, ,1, -  , -  ,0, -  
672,1,CHELSEA,769,1336, ,1, -  , -  ,0,3200000
673,1,CHELSEA,769,1338, ,1, -  , -  ,0,3500000
674,1,CHELSEA,769,1341, ,1, -  , -  ,0,2700000
675,1,CHELSEA,769,1407, ,1, -  , -  ,0,3350000
676,1,CHELSEA,769,1413, ,1, -  , -  ,0,4450000
678,1,CHELSEA,774,1027, ,1, -  , -  ,0, -  
679,1,CHELSEA,774,1034, ,1, -  , -  ,0,1750000
680,1,CHELSEA,774,1035, ,1, -  , -  ,0,3060000
681,1,CHELSEA,774,1039, ,1, -  , -  ,0,2788000
682,1,CHELSEA,774,1042, ,1, -  , -  ,0,1500000
683,1,CHELSEA,774,1042, ,1, -  , -  ,0,1500000
685,1,CHELSEA,774,1114, ,1, -  , -  ,0,2600000
686,1,CHELSEA,774,1171, ,1, -  , -  ,0,2275000
687,1,CHELSEA,774,1176, ,1, -  , -  ,0,2600000
688,1,CHELSEA,774,1210, ,1, -  , -  ,0,1750000
691,1,CHELSEA,774,1285, ,1, -  , -  ,0,5500000
694,1,CHELSEA,774,1333, ,1, -  , -  ,0,5300000
696,1,CHELSEA,774,1350, ,1, -  , -  ,0,4550000
697,1,CHELSEA,774,1357, ,1, -  , -  ,0, -  
698,1,CHELSEA,775,1204, ,1, -  , -  ,2014,3050000
699,1,CHELSEA,775,1227, ,1, -  , -  ,2014,2562500
700,1,CHELSEA,775,1243, ,1, -  , -  ,2014,1600000
701,1,CHELSEA,792,1043, ,1, -  , -  ,1918, -  
704,1,CHELSEA,793,1060, ,1, -  , -  ,1907,1700000
706,1,CHELSEA,793,1237, ,1, -  , -  ,0,3050000
707,1,CHELSEA,793,1252, ,1, -  , -  ,0,3828219
708,1,CHELSEA,793,1521, ,1, -  , -  ,2006,3400000
709,1,CHELSEA,793,1522, ,1, -  , -  ,2006,2270000
710,1,CHELSEA,793,1524, ,1, -  , -  ,2006, -  
711,1,CHELSEA,793,1531, ,1, -  , -  ,2006, -  
713,1,CHELSEA,794,1015, ,1, -  , -  ,2005,1725000
716,1,CHELSEA,794,1047, ,1, -  , -  ,2005,2825000
717,1,CHELSEA,794,1105, ,1, -  , -  ,2006,2163100
718,1,CHELSEA,794,1118, ,1, -  , -  ,2006,1470000
719,1,CHELSEA,794,1123, ,1, -  , -  ,2006,2050000
720,1,CHELSEA,794,1301, ,0, -  , -  ,0,5193075
723,1,CHELSEA,794,1304, ,0, -  , -  ,0,3864259
724,1,CHELSEA,794,1306, ,0, -  , -  ,0,1600000
725,1,CHELSEA,794,1306, ,0, -  , -  ,0,1374638
726,1,CHELSEA,794,1307, ,0, -  , -  ,0,4327562
728,1,CHELSEA,794,1309, ,0, -  , -  ,0,2507441
731,1,CHELSEA,794,1312, ,0, -  , -  ,0,4174825
732,1,CHELSEA,794,1313, ,0, -  , -  ,0,2485000
733,1,CHELSEA,794,1314, ,0, -  , -  ,0,1636836
735,1,CHELSEA,794,1316, ,0, -  , -  ,0,4174825
736,1,CHELSEA,794,1317, ,0, -  , -  ,0,2500000
738,1,CHELSEA,794,1319, ,0, -  , -  ,0,4633038
739,1,CHELSEA,794,1320, ,0, -  , -  ,0,4429387
740,1,CHELSEA,794,1321, ,0, -  , -  ,0,2600000
741,1,CHELSEA,794,1322, ,0, -  , -  ,0,1807393
742,1,CHELSEA,794,1323, ,0, -  , -  ,0,5103978
743,1,CHELSEA,794,1324, ,0, -  , -  ,0,4531212
744,1,CHELSEA,794,1325, ,0, -  , -  ,0,2749275
745,1,CHELSEA,794,1326, ,0, -  , -  ,0,3500000
746,1,CHELSEA,794,1327, ,0, -  , -  ,0,11670000
747,1,CHELSEA,794,1328, ,0, -  , -  ,0,7835000
749,1,CHELSEA,794,1330, ,0, -  , -  ,0,8335000
750,1,CHELSEA,795,1014, ,1, -  , -  ,0,2250000
751,1,CHELSEA,795,1106, ,1, -  , -  ,2008,205000
754,1,CHELSEA,795,1120, ,1, -  , -  ,2008,1318000
755,1,CHELSEA,795,1123, ,1, -  , -  ,2008,1010000
757,1,CHELSEA,796,1026, ,1, -  , -  ,1987,680000
758,1,CHELSEA,796,1026, ,1, -  , -  ,1987, -  
761,1,CHELSEA,796,1312, ,1, -  , -  ,0,1725000
762,1,CHELSEA,796,1332, ,1, -  , -  ,0,4000000
763,1,CHELSEA,796,1340, ,1, -  , -  ,0, -  
765,1,CHELSEA,797,1121, ,1, -  , -  ,0,3225000
766,1,CHELSEA,797,1205, ,1, -  , -  ,0,4000000
767,1,CHELSEA,797,1604, ,1, -  , -  ,2006,1015000
768,1,CHELSEA,797,1623, ,1, -  , -  ,2006,1682500
769,1,CHELSEA,797,1634, ,1, -  , -  ,2006,939000
771,1,CHELSEA,797,1711, ,1, -  , -  ,1911,1475000
772,1,CHELSEA,797,1715, ,1, -  , -  ,1911,855000
773,1,CHELSEA,797,1719, ,1, -  , -  ,1911,1915000
775,1,CHELSEA,797,1741, ,1, -  , -  ,1911,2835000
776,1,CHELSEA,797,1804, ,1, -  , -  ,2012,2000000
778,1,CHELSEA,797,1811, ,1, -  , -  ,2012,1340000
779,1,CHELSEA,797,1812, ,1, -  , -  ,2012,2318000
781,1,CHELSEA,797,1823, ,1, -  , -  ,2012,1515000
782,1,CHELSEA,798,1012, ,1, -  , -  ,1973,875000
784,1,CHELSEA,798,1034, ,1, -  , -  ,1973,750000
785,1,CHELSEA,798,1042, ,1, -  , -  ,1973,495000
786,1,CHELSEA,798,1074, ,1, -  , -  ,1973,625000
787,1,CHELSEA,798,1083, ,1, -  , -  ,1973, -  
789,1,CHELSEA,798,1113, ,1, -  , -  ,1973,855000
790,1,CHELSEA,798,1122, ,1, -  , -  ,1973, -  
791,1,CHELSEA,798,1203, ,1, -  , -  ,1950,1974000
792,1,CHELSEA,798,1419, ,1, -  , -  ,2006,1519999
793,1,CHELSEA,798,1508, ,1, -  , -  ,2008, -  
796,1,CHELSEA,798,1519, ,1, -  , -  ,2008, -  
797,1,CHELSEA,798,1522, ,1, -  , -  ,2008,2625000
798,1,CHELSEA,798,1524, ,1, -  , -  ,2008,4900000
799,1,CHELSEA,798,1533, ,1, -  , -  ,2008,3850000
800,1,CHELSEA,798,1551, ,1, -  , -  ,2008,1830000
803,1,CHELSEA,798,1560, ,1, -  , -  ,2008,2015000
805,1,CHELSEA,798,1587, ,1, -  , -  ,2008,1570000
806,1,CHELSEA,798,1708, ,1, -  , -  ,2011,1015000
807,1,CHELSEA,799,1021, ,1, -  , -  ,1920,2250000
809,1,CHELSEA,800,1315, ,1, -  , -  ,2006,2225000
810,1,CHELSEA,800,1319, ,1, -  , -  ,2006,2235000
811,1,CHELSEA,800,1322, ,1, -  , -  ,2006, -  
812,1,CHELSEA,800,1349, ,1, -  , -  ,2006,2395000
813,1,CHELSEA,800,1371, ,1, -  , -  ,2006, -  
814,1,CHELSEA,800,1379, ,1, -  , -  ,2006,1615000
815,1,CHELSEA,800,1396, ,1, -  , -  ,2006,1775000
817,1,CHELSEA,800,1453, ,1, -  , -  ,2006,2375000
818,1,CHELSEA,800,1454, ,1, -  , -  ,2006, -  
819,1,CHELSEA,800,1461, ,1, -  , -  ,2006,2615000
820,1,CHELSEA,800,1490, ,1, -  , -  ,2006,1675000
823,1,CHELSEA,800,1613, ,1, -  , -  ,1901, -  
825,1,CHELSEA,801,1113, ,1, -  , -  ,1922,2650000
826,1,CHELSEA,803,1020, ,1, -  , -  ,0,1155000
827,1,CHELSEA,803,1028, ,1, -  , -  ,0,765000
830,1,CHELSEA,803,1096, ,1, -  , -  ,0,1508000
831,1,CHELSEA,716,1, ,5,1875,5225,1910,10581818
833,1,CHELSEA,738,79, ,4,3413,10294,1899, -  
834,1,CHELSEA,769,69, ,6,2500,4447,1910,8250000
835,1,CHELSEA,690,1102, ,1, -  , -  ,0,4000000
836,1,CHELSEA,695,1003, ,1, -  , -  ,0,2000000
837,1,CHELSEA,695,2108, ,1, -  , -  ,2013,13250000
838,1,CHELSEA,695,2109, ,1, -  , -  ,2013,8000000
839,1,CHELSEA,695,2202, ,0, -  , -  ,0,4582125
841,1,CHELSEA,695,2207, ,0, -  , -  ,0,4918147
842,1,CHELSEA,768,1302, ,1, -  , -  ,2001,2450000
844,1,CHELSEA,792,1155, ,1, -  , -  ,0, -  
846,1,CHELSEA,800,1203, ,1, -  , -  ,0,3680000
847,1,CHELSEA,695,2201, ,0, -  , -  ,0,2060500
848,1,CHELSEA,769,1201, ,1, -  , -  ,0, -  
849,1,CHELSEA,718,1004, ,0, -  , -  ,2008,4100000
850,1,CHELSEA,718,1004, ,0, -  , -  ,2008,3625000
851,1,CHELSEA,718,1004, ,0, -  , -  ,2008,3900000
852,1,CHELSEA,718,1004, ,0, -  , -  ,2008,9939120
853,1,CHELSEA,718,1004, ,0, -  , -  ,2008,1725000
854,1,CHELSEA,721,1008, ,0, -  , -  ,1932,1275000
855,1,CHELSEA,721,1008, ,0, -  , -  ,1932,1037462
856,1,CHELSEA,721,1008, ,0, -  , -  ,1932,575000
859,1,CHELSEA,721,1008, ,0, -  , -  ,1932,712500
861,1,CHELSEA,721,1008, ,0, -  , -  ,1932,590000
862,1,CHELSEA,721,1008, ,0, -  , -  ,1932,3525000
863,1,CHELSEA,721,1008, ,0, -  , -  ,1932,1205000
864,1,CHELSEA,721,1008, ,0, -  , -  ,1932,980000
867,1,CHELSEA,721,1062, ,0, -  , -  ,0,595000
868,1,CHELSEA,721,1062, ,0, -  , -  ,0,638000
869,1,CHELSEA,721,1062, ,0, -  , -  ,0,550000
870,1,CHELSEA,721,1062, ,0, -  , -  ,0,1200000
871,1,CHELSEA,721,1062, ,0, -  , -  ,0,620000
873,1,CHELSEA,721,1062, ,0, -  , -  ,0, -  
874,1,CHELSEA,721,1062, ,0, -  , -  ,0,5199934
875,1,CHELSEA,721,1062, ,0, -  , -  ,0,2750000
876,1,CHELSEA,721,1062, ,0, -  , -  ,0,643000
877,1,CHELSEA,721,1062, ,0, -  , -  ,0,1100000
878,1,CHELSEA,721,1062, ,0, -  , -  ,0,620000
881,1,CHELSEA,738,1003, ,0, -  , -  ,1973,580000
883,1,CHELSEA,738,1003, ,0, -  , -  ,1973,525000
884,1,CHELSEA,738,1003, ,0, -  , -  ,1973,782071
886,1,CHELSEA,740,1102, ,0, -  , -  ,2008,2100000
887,1,CHELSEA,745,1104, ,0, -  , -  ,0,1915000
888,1,CHELSEA,745,1104, ,0, -  , -  ,0,465000
889,1,CHELSEA,745,1104, ,0, -  , -  ,0,900000
890,1,CHELSEA,745,1104, ,0, -  , -  ,0,695000
891,1,CHELSEA,745,1104, ,0, -  , -  ,0,967500
893,1,CHELSEA,745,1104, ,0, -  , -  ,0,775000
894,1,CHELSEA,745,1104, ,0, -  , -  ,0,580000
895,1,CHELSEA,746,1202, ,0, -  , -  ,1931,900000
896,1,CHELSEA,746,1202, ,0, -  , -  ,1931,470000
897,1,CHELSEA,746,1202, ,0, -  , -  ,1931,500000
898,1,CHELSEA,746,1202, ,0, -  , -  ,1931,895000
899,1,CHELSEA,746,1202, ,0, -  , -  ,1931,460000
900,1,CHELSEA,746,1202, ,0, -  , -  ,1931,925000
901,1,CHELSEA,746,1202, ,0, -  , -  ,1931,1675000
902,1,CHELSEA,746,1202, ,0, -  , -  ,1931,400000
903,1,CHELSEA,746,1202, ,0, -  , -  ,1931,1945000
904,1,CHELSEA,746,1202, ,0, -  , -  ,1931,515000
905,1,CHELSEA,769,1104, ,0, -  , -  ,1980,576500
907,1,CHELSEA,769,1104, ,0, -  , -  ,1980,618000
908,1,CHELSEA,769,1104, ,0, -  , -  ,1980,595000
909,1,CHELSEA,769,1104, ,0, -  , -  ,1980,490000
910,1,CHELSEA,769,1104, ,0, -  , -  ,1980,575000
911,1,CHELSEA,769,1104, ,0, -  , -  ,1980,563250
912,1,CHELSEA,769,1104, ,0, -  , -  ,1980,483000
913,1,CHELSEA,769,1104, ,0, -  , -  ,1980,982500
914,1,CHELSEA,769,1104, ,0, -  , -  ,1980, -  
915,1,CHELSEA,769,1104, ,0, -  , -  ,1980,1300000
916,1,CHELSEA,792,1102, ,0, -  , -  ,1908,735000
917,1,CHELSEA,792,1102, ,0, -  , -  ,1908,698000
918,1,CHELSEA,792,1102, ,0, -  , -  ,1908,700000
919,1,CHELSEA,792,1102, ,0, -  , -  ,1908,3700000
920,1,CHELSEA,792,1102, ,0, -  , -  ,1908,685000
921,1,CHELSEA,792,1102, ,0, -  , -  ,1908,699000
922,1,CHELSEA,792,1102, ,0, -  , -  ,1908,1220000
923,1,CHELSEA,792,1102, ,0, -  , -  ,1908,1160000
924,1,CHELSEA,792,1102, ,0, -  , -  ,1908,725000
925,1,CHELSEA,792,1302, ,0, -  , -  ,1930,620000
928,1,CHELSEA,692,63, ,3,1360,4080,1900,17300000
929,1,CHELSEA,790,32, ,1,6468,14056,1953,42400000
930,1,CHELSEA,800,25, ,1,10709,130876,1913, -  
931,1,CHELSEA,801,24, ,13,9875,113062,1906,150000000
933,1,CHELSEA,803,29, ,24,3950,43968,1908, -  
935,1,CHELSEA,695,43, ,1,4937,4937,2015, -  
936,1,CHELSEA,696,10, ,1,7406,7943,1946, -  
938,1,CHELSEA,716,2, ,1,1675,3909,1910,8818181
939,1,CHELSEA,716,2, ,1,1675,3909,1910, -  
940,1,CHELSEA,717,5, ,1,3800,3800,1910,20000000
941,1,CHELSEA,773,1, ,4,19750,39500,1932,107250000
942,1,CHELSEA,774,1, ,1,8986,17590,1963, -  
943,1,CHELSEA,790,36, ,4,1586,4271,1920,10600000
944,1,CHELSEA,771,29, ,2,4938,13688,1920, -  
945,1,CHELSEA,795,19, ,6,1878,11250,1910,10500000
946,1,CHELSEA,799,12, ,6,5925,68940,1910, -  
947,1,CHELSEA,799,63, ,3,1852,3980,1920,9174156
948,1,CHELSEA,800,14, ,6,2469,17800,1910, -  
949,1,CHELSEA,801,19, ,19,4937,45449,1921,33000000
950,1,CHELSEA,801,71, ,1,9826,122236,2010,139725000
951,1,CHELSEA,753,33, ,1,2271,5260,1900,4300000
952,1,CHELSEA,772,64, ,10,17281,170750,1900,92007576
953,1,CHELSEA,799,24, ,1,17968,11164,1925, -  
954,1,CHELSEA,691,1101, ,1, -  , -  ,2013, -  
955,1,CHELSEA,691,1102, ,1, -  , -  ,2013, -  
956,1,CHELSEA,696,38, ,8,2963,1500,1954, -  
957,1,CHELSEA,799,70, ,0,2125, -  ,1111,8208750
958,1,CHELSEA,803,62, ,0,7571, -  ,0,60000000
959,1,CHELSEA,792,70, ,1,5296,39936,1924, -  
960,1,CHELSEA,799,25, ,1,12343,21183,1920,50350000
961,1,CHELSEA,799,51, ,1,1500,5184,1920, -  
963,1,CHELSEA,799,53, ,1,1656,6171,1920, -  
964,1,CHELSEA,803,1110, ,1, -  , -  ,0,7610000
965,1,CHELSEA,803,1111, ,1, -  , -  ,0,7100000
966,1,CHELSEA,803,1112, ,1, -  , -  ,0, -  
967,1,CHELSEA,803,1113, ,1, -  , -  ,0, -  
968,1,CHELSEA,803,1114, ,1, -  , -  ,0, -  
969,1,CHELSEA,803,1117, ,1, -  , -  ,0,7214400
970,1,CHELSEA,691,1103, ,1, -  , -  ,2013,500000
971,1,CHELSEA,691,1103, ,1, -  , -  ,2013, -  
972,1,CHELSEA,716,1143, ,1, -  , -  ,0, -  
973,1,CHELSEA,716,1151, ,1, -  , -  ,0,137500
974,1,CHELSEA,794,1331, ,0, -  , -  ,0, -  
975,1,CHELSEA,794,1332, ,0, -  , -  ,0, -  
978,1,CHELSEA,794,1335, ,0, -  , -  ,0, -  
979,1,CHELSEA,695,1201, ,1, -  , -  ,0, -  
980,1,CHELSEA,695,1202, ,1, -  , -  ,0,5100000
981,1,CHELSEA,695,1203, ,1, -  , -  ,0,1750000
984,1,CHELSEA,745,1301, ,1, -  , -  ,0, -  
985,1,CHELSEA,774,1001, ,1, -  , -  ,0, -  
986,1,CHELSEA,774,1002, ,1, -  , -  ,0, -  
987,1,CHELSEA,774,1003, ,1, -  , -  ,0, -  
988,1,CHELSEA,774,1004, ,1, -  , -  ,0, -  
989,1,CHELSEA,774,1005, ,1, -  , -  ,0, -  
990,1,CHELSEA,797,1601, ,1, -  , -  ,2006,12250000
991,1,CHELSEA,794,1155, ,1, -  , -  ,2006, -  
992,1,CHELSEA,794,1339, ,0, -  , -  ,0, -  
993,1,CHELSEA,794,1341, ,0, -  , -  ,0, -  
994,1,CHELSEA,794,1342, ,0, -  , -  ,0, -  
996,1,CHELSEA,794,1344, ,0, -  , -  ,0, -  
998,1,CHELSEA,794,1346, ,0, -  , -  ,0, -  
1000,1,CHELSEA,794,1348, ,0, -  , -  ,0, -  
1001,1,CHELSEA,794,1349, ,0, -  , -  ,0, -  
1004,1,CHELSEA,794,1352, ,0, -  , -  ,0, -  
1007,1,CHINATOWN,162,15, ,18,2307,8577,1920, -  
1008,1,CHINATOWN,164,28, ,14,2380,7946,1915,8275000
1009,1,CHINATOWN,164,29, ,31,2354,10700,1915, -  
1010,1,CHINATOWN,200,26, ,17,2390,9013,1910, -  
1011,1,CHINATOWN,277,2, ,30,5029,21274,1918,4250000
1012,1,CHINATOWN,280,3, ,16,2500,9474,1900, -  
1013,1,CHINATOWN,280,3, ,16,2500,9474,1900, -  
1014,1,CHINATOWN,293,10, ,10,1575,6450,1900, -  
1015,1,CHINATOWN,172,1, ,0, -  , -  ,1920, -  
1016,1,CHINATOWN,171,1004, ,1, -  , -  ,0,1800000
1017,1,CHINATOWN,171,1013, ,1, -  , -  ,0,1547500
1018,1,CHINATOWN,171,1015, ,1, -  , -  ,0,999000
1019,1,CHINATOWN,171,1016, ,1, -  , -  ,0,2400000
1020,1,CHINATOWN,171,1214, ,1, -  , -  ,1920,1440000
1021,1,CHINATOWN,171,1227, ,1, -  , -  ,1920,2800000
1022,1,CHINATOWN,171,1258, ,1, -  , -  ,1920,3266000
1025,1,CHINATOWN,172,1027, ,1, -  , -  ,1990, -  
1026,1,CHINATOWN,172,1053, ,1, -  , -  ,1990, -  
1027,1,CHINATOWN,172,1064, ,1, -  , -  ,1990,715000
1028,1,CHINATOWN,172,1069, ,1, -  , -  ,1990, -  
1029,1,CHINATOWN,172,1093, ,1, -  , -  ,1990, -  
1030,1,CHINATOWN,172,1145, ,1, -  , -  ,1990,830000
1031,1,CHINATOWN,172,1147, ,1, -  , -  ,1990, -  
1032,1,CHINATOWN,172,1206, ,1, -  , -  ,0, -  
1033,1,CHINATOWN,172,1433, ,1, -  , -  ,2007,800000
1034,1,CHINATOWN,172,1446, ,1, -  , -  ,2007,1270000
1035,1,CHINATOWN,172,1447, ,1, -  , -  ,2007,1224000
1036,1,CHINATOWN,172,1466, ,1, -  , -  ,2007,1695000
1037,1,CHINATOWN,202,1010, ,1, -  , -  ,0, -  
1039,1,CHINATOWN,202,1025, ,1, -  , -  ,0, -  
1040,1,CHINATOWN,202,1026, ,1, -  , -  ,0, -  
1042,1,CHINATOWN,202,1093, ,1, -  , -  ,0, -  
1044,1,CHINATOWN,202,1146, ,1, -  , -  ,0,522500
