,company,dropoff_census_tract,dropoff_centroid_latitude,dropoff_centroid_location,dropoff_centroid_longitude,dropoff_community_area,extras,fare,payment_type,pickup_census_tract,pickup_centroid_latitude,pickup_centroid_location,pickup_centroid_longitude,pickup_community_area,taxi_id,tips,tolls,trip_end_timestamp,trip_id,trip_miles,trip_seconds,trip_start_timestamp,trip_total,PickupHour,PickupMin,PickupTime
47,Dispatch Taxi Affiliation,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,1,12.25,Cash,17031080300,41.90749193,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",-87.63576009,8,96e6033ab54d82dbe8a5f554d9fea167b90cf298c7dc58ebb135f0020d5b37d5d7d373e2105673a8a3bef08d38a87a8c03c220204224b59a8eabdb1d83536145,0,0,2017-07-07T00:15:00.000,85146c9c784e43143dc06f9c6288ed0a6fba49c5,3.2,840,2017-07-07T00:00:00.000,13.25,,,
48,Taxi Affiliation Services,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,13.75,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,171ec426eaf8f54c5acbb7e3fde8e0683bfa6042af0b00e428e650cd9bc909011a2517de5b32358b9cb9d9ad3d5a5b26bbb14a09f8b7f5c1c9a37fa22f26f7a7,2.75,0,2017-07-07T00:15:00.000,86eb97de8a4107c62c6df3a2be2d4990268c2dbf,4.4,720,2017-07-07T00:00:00.000,16.5,,,
49,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,21,Cash,,41.85718386,"{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}",-87.62033462,33,f86da6500edc020c8e0fef6be42bd747e0c7316b59e32fd4069019a55dbcd7cfafd76a48da4ac3a09a16947df485c466e9d97dbab7c6ca7649b0d3deb2669a71,0,0,2017-07-07T00:15:00.000,88ec56fd24038376c301f01e99368e23a825a376,7.58,783,2017-07-07T00:00:00.000,21,,,
50,Choice Taxi Association,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,1,7.75,Credit Card,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,1be1407efca4ff6ac787c8794df57e8eeac031eaf08fca2009330a2b1079205b6322f2b28d73126dd895708469166c33da4c2c160f126ef927db401dd3500757,2,0,2017-07-07T00:15:00.000,8b1cecffdb02a2149fa00c382505d58dc13983b5,1.6,540,2017-07-07T00:00:00.000,10.75,,,
51,KOAM Taxi Association,17031320100,41.88498719,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",-87.62099291,32,2,7.25,Cash,17031081402,41.89197151,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",-87.61294541,8,ba569986c43f453eecf59ffa5e73855a766c48a39cd9be56bc63d9baf17d2ab44b46fe0dcac93232c7169c8894622e9933cbe052b77bddacd93eb187c62bda0e,0,0,2017-07-07T00:00:00.000,8de7df534dd314db8e210494571c87f1f78c4b7a,1.3,420,2017-07-07T00:00:00.000,9.25,,,
52,Dispatch Taxi Affiliation,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1,6.75,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,c5cd7a04432df078aafa276be681d31e3f9e9292c583b2a8cd24790f941acdf8d27c3b0ba972343b9ec93efa4e0d72729c8951ac7ef27c049251494986b41553,2,0,2017-07-07T00:00:00.000,902844a5c0deb7ddc5cc8e94d1a4e0a808e25868,1.2,480,2017-07-07T00:00:00.000,9.75,,,
53,Northwest Management LLC,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,0,13.75,Credit Card,17031071500,41.91461629,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",-87.63171737,7,a0555bb6e0157e982e0df2c02256fe99105d82992f8a299d0d79da4c39bb39b72683b2e05d9e341b0d7228dfa0834d215a6c96e2c002162c6e8767fd014ae2f6,3.4,0,2017-07-07T00:15:00.000,90b9dfd8daf61ca9e8b5648947000bce8fd1d9b0,4.1,780,2017-07-07T00:00:00.000,17.15,,,
54,Dispatch Taxi Affiliation,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,9.25,Cash,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,6aba376d0b8d56f471098ce5bf88e1dd76e62258de72c620ce44450079bbb2f2dc94e54c794903c0b04f12a1a3a82bb2e7d825ad3983e2d87a05cf7459f3f14b,0,0,2017-07-07T00:00:00.000,92c6ffc97294fde13290dd5671c6dc196240f296,2.4,480,2017-07-07T00:00:00.000,9.25,,,
55,Northwest Management LLC,17031081600,41.89207264,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",-87.62887416,8,1,7,Cash,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,cbdd490649df25aa771979bed8930b199d27a990ccdb422c089faa930a9568b3e0d5758585dd863e3a456f60b9bfd723e42dbdb9907ea27089196984380a37a5,0,0,2017-07-07T00:00:00.000,97505e1ef92cc3a940985335b01b12d012d433e4,1.3,420,2017-07-07T00:00:00.000,8,,,
56,Choice Taxi Association,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,1,10.25,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,29b6866f97b4ee801bebc5fc21758f7092c13f43884c585422cf8227c1ddb10e084a6faa76d65e85885385ae9e7d5579b145b49c83ca839470320a5e998be5ce,2,0,2017-07-07T00:15:00.000,986326241fffd9248ffbbc1aabfddbf8e7d1ab72,3,480,2017-07-07T00:00:00.000,13.25,,,
57,Taxi Affiliation Services,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,1,8.75,Cash,17031330100,41.85934972,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",-87.61735801,33,c9fdb24fb51d65c55b582a50127eb7a43cd363160be52fc4480855231de048808db26b1ca30ca0e32218bbf94e9e10c3674cc61d206f4519a0dd0eb6e94049c8,0,0,2017-07-07T00:15:00.000,9b1aed8469e17516e76d44ad9d6e6fec495b59b0,1.9,540,2017-07-07T00:00:00.000,9.75,,,
58,,17031070400,41.92896727,"{'type': 'Point', 'coordinates': [-87.6561568309, 41.9289672664]}",-87.65615683,7,4,37,Cash,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,f2e7a69e24f5c5d84d73f993ff58efb63f7c24c84185345a3c6ba3c493e81b9de27d9c6fc6e2da09d569599efbe6c89247d132d5c9206eb049c650384e8470d6,0,0,2017-07-07T00:30:00.000,a00761a4f75ecd30e287acf9fb1624c2bdc47802,14.56,1352,2017-07-07T00:00:00.000,41,,,
59,Top Cab Affiliation,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,4,43.25,Credit Card,17031980000,41.97907082,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",-87.90303966,76,1099c684f9da1ac1d0dd253d394f1c8dad37bc1a53d944d06bbf7b7c35850e6438e7552230a8513243f4e74b8c8b2027db82e2fec98c70ca7e47c5c75c2fb993,9.45,0,2017-07-07T00:15:00.000,a66451c78c7f8876016227ed9b17814bcba83430,17.4,1380,2017-07-07T00:00:00.000,56.7,,,
60,,17031081100,41.9002213,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",-87.62910519,8,0,6.75,Cash,17031080300,41.90749193,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",-87.63576009,8,c2b095c52b83f2b9253d33d3bd6d1589c7b6bf76ec4368dd37010c720422625aa62296c1887090187a680569770779494adebad64910ea9d9028dcee908a8a73,0,0,2017-07-07T00:00:00.000,a71482356ce5d86301ad15ae137c60d14785b212,1.33,364,2017-07-07T00:00:00.000,6.75,,,
61,Dispatch Taxi Affiliation,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,9.75,Cash,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,924ae918308523bd5481da7d42e7a8aa42c7c9fc58e243cc18a95f0bea4008917e310fa4b3505912c2b1e1d45645696fa9cff189f978c7ec669b77950981e134,0,0,2017-07-07T00:00:00.000,a850b12e1d7f747ef03174548fa91104668984cc,2.6,660,2017-07-07T00:00:00.000,9.75,,,
62,,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,7.5,Cash,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,774404e103b0efff86c009f1f384bff4e09c0aba9d20f66723edb6b02bedd26de0e41c62bc9c42052c8349e2f393df719ab4e82ef46ad4c4cd80cfd64dadf456,0,0,2017-07-07T00:00:00.000,aad5b23f08b530bede6f2a910c258b86218c29c3,1.71,355,2017-07-07T00:00:00.000,7.5,,,
63,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,21,Cash,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,79fda057016de7b8e48b1735b26a483986beb0bae925949b5c7c7fdb7e99bbf1e1145b18b7dedd678a95577e32345520a5a80a304ddb630a63b7aba24aface54,0,0,2017-07-07T00:30:00.000,ab01208b884d94d08efaba1de20121598460b105,7.39,937,2017-07-07T00:00:00.000,21,,,
64,Taxi Affiliation Services,,41.9386662,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.9386661962]}",-87.71121059,21,0,7,Cash,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,b9365537031797f54f7e3c06ce06e3e22cf2bb223772cd512a8e9b9e7e23bb5545523e9a9ff1bdd317757a7f5939fb750b5ac9b26885a310d8ba1147674397e2,0,0,2017-07-07T00:15:00.000,afab9852734a850ca195e38a9ba2e65b5ee535df,1.5,360,2017-07-07T00:00:00.000,7,,,
65,Northwest Management LLC,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,1.5,9,Cash,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,2c7b6417590ddd78eae6696ef4c9dead5dca8cbbc126e46a444350531520692779f96569a32a390744fef32a37986c70463a3b97c71b9e026932f029d7cd7488,0,0,2017-07-07T00:15:00.000,b00f9a0d25d9bd5a4cf912fa01e0a252eefa0f7b,2.2,660,2017-07-07T00:00:00.000,10.5,,,
66,,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,2,8,Cash,17031833000,41.88528132,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",-87.6572332,28,f2a42798a19d42b5c7a6a4deefd54154e55c5666576bfa1c1073d400d20e6190baa7e3c24c705b92ed1aff57dc4e71ebd0b68f81863caafe737ad7d65f42507f,0,0,2017-07-07T00:15:00.000,b036d38c7c01b841daed524cefbb652bdd52c024,1.46,638,2017-07-07T00:00:00.000,10,,,
67,Taxi Affiliation Services,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,16.25,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0b269137bd94b55212311226d9e1554423e12bcc16a432c8d6a1e364a116578dcad953c0e3dc15b14ecc71271f037fd5790c9a0780ad64e38ea568c8c35b0ea9,3.25,0,2017-07-07T00:15:00.000,b1dc7c26f1b36f34e1392a3980b856af5ec1deb2,5.3,900,2017-07-07T00:00:00.000,19.5,,,
68,Taxi Affiliation Services,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,0,6.75,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,201dd896fb3943acb07f7140a45ba0b18d614813f6a7ef81a4b417e3b9bce416a1b7841a433bdb856bcfd5b314ac8fbad9858d90f8271325c3753301768c8f59,2,0,2017-07-07T00:15:00.000,b1e99577f20f80ec5e9f524b917a31f84cf361e3,1.2,420,2017-07-07T00:00:00.000,8.75,,,
69,Choice Taxi Association,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,19,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,e353780db36b8378e5ed3a1cdfcbfcf07564ac5e611c2f746d147c967f9fb373ea1f6c82347060abbd884af1dcf01d1d0890a11f3b03fa48b707e78dfb92a465,3.8,0,2017-07-07T00:15:00.000,b396bbe08a4acbe92cc9076336703ebe7eb683d8,6.5,960,2017-07-07T00:00:00.000,22.8,,,
70,Taxi Affiliation Services,17031081500,41.89250778,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",-87.62621491,8,1,7.75,Credit Card,17031320400,41.87740612,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",-87.62197165,32,2e4a42622e0291dde170a8e650bdbc724e367c1953bfd1bfa7940f489894eb273fac5736ab1c3ff30dd44888a80e577d2e8edda02495a1c428107daa22b01b05,3,0,2017-07-07T00:15:00.000,b790620d388a8965e2879bc5cf2bf5842b7f35d0,1.4,480,2017-07-07T00:00:00.000,11.75,,,
71,Taxi Affiliation Services,17031320600,41.87060737,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",-87.62217294,32,0,7,Credit Card,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,5e6ba3d77c1e1597624402bd204e81b4acbc3bdb1037418884ad89e78cc8a0a73e0b418ec0f3269cfc9b2d7e890623a4e2c31bb2e8ab42e5421e2632243cf73b,4,0,2017-07-07T00:00:00.000,be6192a169123c1382222262b4e4026c12351491,1.6,360,2017-07-07T00:00:00.000,11,,,
72,Top Cab Affiliation,17031071500,41.91461629,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",-87.63171737,7,1,11.75,Cash,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,2b001fdea56a07c9d0ab3c6508ab0f8840af1c9093d493eae5ecdc2e73c6002be0435d218f0995a2836eedf455d6c0d9ffbd0eb925ec69b63ca22f659393c627,0,0,2017-07-07T00:00:00.000,bfdca50cf064b39834c22a722b150739952fe2ec,3.5,540,2017-07-07T00:00:00.000,12.75,,,
73,,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,1,7,Cash,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,9e82fe38267ee47b641551b3e82bb468127d4c88ca8fa919c4ce70dd8d76a1e36bb547890616318dbd9bbcf398a738c5ab0110fc43007dbf84fe74447145b59d,0,0,2017-07-07T00:15:00.000,c08362be00c338b4f3e3897f321ec249a45b99dd,1.5,360,2017-07-07T00:00:00.000,8,,,
74,Taxi Affiliation Services,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,1,10.75,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,f1fd560a990cda532e4800ed7ef0894d1719d8c07e648c36bb38a9754d8f0d224212995e158fd3c08ab0c0095671da85e71196b8de103e23451d2f5b5fc7384e,2.35,0,2017-07-07T00:00:00.000,c3a20f3f0c1ea513b11521dfb72dbe974159b735,3.1,420,2017-07-07T00:00:00.000,14.1,,,
75,Taxi Affiliation Services,,41.94779159,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",-87.68383494,5,0,19,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,da1f1726f4ce251e2be79a9d7062ffb2298080117049d80900116e18d9beeb6892e561a91e53af84f46d513fd509b77070b532b85d6695dede4bc1eecbaaaaf6,0,0,2017-07-07T00:15:00.000,c3c048a738c37814d17381fd75040ca859a243db,6.5,1020,2017-07-07T00:00:00.000,19,,,
76,,17031081600,41.89207264,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",-87.62887416,8,0,5.75,Cash,17031081600,41.89207264,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",-87.62887416,8,3ab5300e6e7ee5a0f90b99ed2b65f3c37a9646941142800dc958874579300a5900f3f2437fd531d0468e9ec3cd611c87a27eacb39997038128635c257cf95e22,0,0,2017-07-07T00:00:00.000,c4a93be822039d8157a85ca8c90f68ed807c5ee5,1.03,271,2017-07-07T00:00:00.000,5.75,,,
77,Choice Taxi Association,,41.96581197,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",-87.65587879,3,0,8.25,Cash,,41.9867118,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",-87.66341641,77,1c87f263c28aad874e0931b598767aeab2dbb7bbdb89d54dbc4c6590605a9f209a5e7c5deb0f969e716bc6451ca7939864eff6d17f25f1edf8cece09c08c259c,0,0,2017-07-07T00:15:00.000,c60d47bd01d56f15927793e293f7e585a7fd97ec,2.1,360,2017-07-07T00:00:00.000,8.25,,,
78,Taxi Affiliation Services,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,0,20.5,Cash,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,2f4a8c0bf7ab4ebc25137b8a73a4d3541fe9652f9bffe62c0c45cf6cba360772fdd54536737f90c307562776aa6c35eedf4dd09ebb4506ae7a6e932a56214a3d,0,0,2017-07-07T00:15:00.000,cd12db05c1f74b369915aa9a3a3c9074e9bc44aa,7.2,900,2017-07-07T00:00:00.000,20.5,,,
79,Dispatch Taxi Affiliation,,42.00962288,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",-87.67016686,1,0,22.25,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,e3dfdc6273b53e7bea4294c159fb810c907ffcd2aba9ba580914be6aca534a38517bce181b7b6ce5e54641bb6cef28316c6a9ea94add0893bcbadf74b373ba73,0,0,2017-07-07T00:15:00.000,d00d179b43e5b3e966a710f905bd9c4ea318b15d,8.1,960,2017-07-07T00:00:00.000,22.25,,,
80,Taxi Affiliation Services,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,0,6.75,Cash,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,4c44c95be8b37539aff5ca9e7840cd7951ebf1fa73d62ed3d6b10ec6d2d989ea511d9093cbb739d708c85294f87e9ee27112d5b717c0685fab080f43458a38f4,0,0,2017-07-07T00:00:00.000,d20e36704a7b47586ed4e3a153b2f7391a46dcb4,1.3,360,2017-07-07T00:00:00.000,6.75,,,
81,Chicago Medallion Management,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,6.5,Credit Card,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,817bce4fc90caf0de5030c9cb2b9d59aff5afadce680a0ba4f9b94c346ae3844a0346417492742ac3ab898074e31929f1e7aa90e7c778c63202df146bbd5577d,2,0,2017-07-07T00:00:00.000,d52c0ed94df4dc1034d9260842acdd2ec184ea43,1.2,360,2017-07-07T00:00:00.000,8.5,,,
82,Northwest Management LLC,,41.79259236,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}",-87.76961545,56,1,37.25,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,3a4af34907634686a9444651f65638134c2a972bfc5994aa1f260e41013b6fb8065db3e1542cc38403596fea788581043b7767f2652618c7bb27dcd1b5e9a6bd,0,0,2017-07-07T00:30:00.000,d57349acf4337046caee1486008f5082ae49d46e,13.9,1800,2017-07-07T00:00:00.000,38.25,,,
83,,,41.94779159,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",-87.68383494,5,1,17.75,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,3e5e544485577758282036fa05beb08dc911ad1b1750d0000ba4c48c256be414305b93e46d3b0561a7c063f035beb7ac013c78fba35ccf72dd6355d85a9db16c,0,0,2017-07-07T00:15:00.000,d6bdf1616984c101a42d8a6744e300ab4efa99e0,5.9,780,2017-07-07T00:00:00.000,18.75,,,
84,Top Cab Affiliation,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,4,27.25,Credit Card,,41.79259236,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}",-87.76961545,56,e9b5758569e2721ce79fe9e747a463a6da132f2ebb4854c4bacd0091b9bc6c60fcd7ea762bead39beb0e83956c98df804dfdf6aa88a77fb2fa9116cf5921569e,6.25,0,2017-07-07T00:15:00.000,d75bff7488390f39e1aa9ac9ae38d7af080cf9c4,10.4,960,2017-07-07T00:00:00.000,37.5,,,
85,Chicago Medallion Leasing INC,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,1,15.75,Cash,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,2e9532b31632bc0f91611dd090a2ae6d4447eece8adade3c8e786f0e8aebdb6a5d6086f5fbcfe19fe00fef9a5c86e84df55433ac0db349f5c2085a51c8dc57c3,0,0,2017-07-07T00:15:00.000,d82a69d099f4a3897fdc87b556121ae69e61da0d,5.2,720,2017-07-07T00:00:00.000,16.75,,,
86,,17031071500,41.91461629,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",-87.63171737,7,0,8,Credit Card,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,8307cf9433f0293eee99c6944aeab484521d9cd9b1fce59472580dde77dbb981858564b8de50202efa8fbb2904755e092e70f94524bf3b6c015f852181998c7e,2,0,2017-07-07T00:15:00.000,d8b98948204e3dec2f4121f20f442d8a115523da,1.86,385,2017-07-07T00:00:00.000,10.5,,,
87,Chicago Medallion Leasing INC,,41.968069,"{'type': 'Point', 'coordinates': [-87.7215590627, 41.968069]}",-87.72155906,14,0,9.75,Credit Card,,41.97517094,"{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}",-87.68751552,4,cf7d7298269a232bda57620063b7e58fa2862d9c166f61900566d19309bdce5ff97498a588e9a36dc335d891730db83fadabadff09870a456627863e233d5ca7,2,0,2017-07-07T00:00:00.000,d98c5b92260b4a6974ccee87335f32e0d4e1cf6d,2.6,540,2017-07-07T00:00:00.000,11.75,,,
88,Northwest Management LLC,17031833000,41.88528132,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",-87.6572332,28,1,7,Cash,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,485ec11b72855453077ac1fd6e15a17623bf50ba5df4f13333e2cd50977b40ac4ed3d1519efaf6d2d55b44c5b18a6e82df668b74f5d9a4ee31fa30c3137cbfff,0,0,2017-07-07T00:15:00.000,da08c819f809c66428168c6062b44d1469df3b20,1.3,420,2017-07-07T00:00:00.000,8,,,
89,Taxi Affiliation Services,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,0,6.5,Cash,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,51b522c6a1cf950faa3cc6dc34f6446801b0a5bc54d8decccce2d2b364d09e15e751bb546f39db7f14acc6ed0e13355827bffd06f8812f47746eae70daf87fe7,0,0,2017-07-07T00:15:00.000,dd58a631ebb6160e252d6df77b651cf10be53e74,1.5,300,2017-07-07T00:00:00.000,6.5,,,
90,,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,0,15.5,Cash,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,6fdc2fe3f84b3ad01e52db1fb806a93a2bc69f437124f210565115e81afb8cdc14b0c4c7ad2bc6c4bd5de4dcc0e5661b39a95a3a2410cfe2ea18ebe2575fa4b4,0,0,2017-07-07T00:45:00.000,df452a5afd0603dc69b5ce4bb14887100611f69a,1.74,1833,2017-07-07T00:00:00.000,15.5,,,
91,Taxi Affiliation Services,,41.85026637,"{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}",-87.66756931,31,1,13,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,0.08,0,2017-07-07T00:15:00.000,e7411e51c8949c7d5a9d116670236828f798a265,3.6,900,2017-07-07T00:00:00.000,14.08,,,
92,,17031081300,41.89833179,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",-87.62076287,8,0,8,Cash,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,ad90a85a97a0d2d0d6b13514a66b6790071493bb8cb3211bad539c47188a29a842a112ce08f6a2ef2d3a65e90c5f9ded9d2a7891c5dc7730a0fac1ac3cd8d5f0,0,0,2017-07-07T00:00:00.000,eba766559634c3904e48aa6de339e50299438249,1.7,420,2017-07-07T00:00:00.000,8,,,
93,Dispatch Taxi Affiliation,,41.85718386,"{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}",-87.62033462,33,4,49.5,Credit Card,,41.98026432,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",-87.9136246,76,8f85787a373b95b159cf7c137a070497d1771263a18505ed33581b70fefb01798da8e0377750a5fd717167f276436ca11820d01f91bdfe19405eb8977faaabb3,10.7,0,2017-07-07T00:15:00.000,ebd0a6befa0336007fb396fc076ec2ed6dc253da,20.5,1680,2017-07-07T00:00:00.000,64.2,,,
